@relation train_right_selected.arff

@attribute Upper_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Respiration_Duration_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Lower_Stretch_ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Median_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute RStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
3566.53032762,122.30961222,-121.07951793,6984.37500000,3307.62383893,-106.74209243,8.26812685,245.18134797,1437.50000000,55.98968332,-7.01609025,-6.23348004,-1433.00000000,nonpuff
4040.48479485,150.77142649,-169.21958431,1593.75000000,3552.38908736,-143.69416229,6.84012012,182.92820056,500.00000000,40.36842185,-2.28750189,-2.73582471,3312.25000000,nonpuff
527.25961392,33.48717957,-24.99767746,-351.56250000,10.31660015,21.13977225,0.35401701,161.79940571,562.50000000,46.13563810,103.13709672,103.96936620,2272.62500000,nonpuff
2281.26829523,111.84886058,-137.23557939,1031.25000000,1752.63652316,-88.19716195,1.00000000,109.02476831,1562.50000000,49.00691872,98.77663491,98.47385428,350.75000000,puff
1428.53573599,82.14636389,-88.42678436,2039.06250000,668.27542767,-16.23579127,1.22215235,198.47286394,2187.50000000,48.61068404,86.15156573,83.46182063,522.62500000,puff
2399.38901569,153.12912405,-101.80003703,2484.37500000,1492.94041016,-25.32743120,1.45777405,209.43956695,2187.50000000,52.66688647,91.05317227,91.06582517,491.37500000,puff
1601.52922098,112.13307841,-108.38360137,2625.00000000,405.94285259,-30.19418904,0.91747197,175.73655794,1875.00000000,49.98715977,91.86473576,92.66565974,1038.25000000,puff
1639.34399041,110.46471632,-50.08483544,2296.87500000,498.78313672,18.51804346,0.61768479,171.77041535,1937.50000000,50.16824553,90.35071037,90.38897034,1694.50000000,puff
785.35587109,74.58886505,-49.79209730,867.18750000,9.13106900,13.95640863,0.94435587,164.11820175,2250.00000000,52.59783057,91.24772585,89.41250891,1585.12500000,puff
1901.83639526,169.07711099,-82.33242031,5132.81250000,781.04603889,-4.39104332,1.63039193,184.70740670,2125.00000000,48.30340454,92.64146223,92.68650212,335.12500000,puff
1605.54575403,116.24569751,-56.55746309,-23.43750000,700.41417733,15.99403637,0.63049799,489.44278418,1812.50000000,56.02505967,91.11360211,90.92130948,413.25000000,puff
2175.70362511,94.49118640,-94.44883540,2742.18750000,1277.38212796,-21.89733594,1.08974526,172.66575030,1562.50000000,51.21482989,86.72427197,83.99985488,-118.00000000,puff
1088.25736356,84.05494226,-87.07647541,-328.12500000,288.69865962,-17.47853188,0.88712462,225.15927910,1812.50000000,49.09040984,86.52054380,85.90138182,-633.62500000,puff
1524.72412590,80.03201708,-65.80752960,7007.81250000,1098.71074578,-5.83262666,0.41380923,192.26723639,1187.50000000,50.47941282,87.85376317,87.35198799,1788.25000000,puff
1416.89713362,56.16694698,-80.50112447,2906.25000000,1072.08413739,-62.91353031,3.48178105,114.70402419,2062.50000000,47.60128069,32.34358192,33.39971975,-3294.75000000,nonpuff
583.38874380,31.46468726,-30.30136517,5812.50000000,238.57574757,-12.71377101,3.63481835,32.66577745,4062.50000000,40.76000703,20.19751545,21.04857234,-2966.62500000,nonpuff
233.82147044,33.54178928,-14.18260164,-609.37500000,7.49775611,0.73410055,1.90235930,77.11516798,875.00000000,38.34612900,28.04494972,28.71398118,-380.50000000,nonpuff
200.21417019,17.52553710,-9.57784994,-1523.43750000,-30.31671502,5.69998314,0.83674038,225.91928020,1625.00000000,31.93321319,31.67722261,29.68895725,353.87500000,nonpuff
188.47427086,6.56264510,-20.42167921,1382.81250000,-37.84944347,-5.19930769,1.25189689,42.92934643,250.00000000,34.31343810,6.79415584,8.15446972,525.75000000,nonpuff
188.47427086,6.56264510,-20.42167921,1382.81250000,-37.84944347,-5.19930769,1.25189689,200.06672187,3250.00000000,44.99164235,81.22020934,87.32621291,-3599.25000000,nonpuff
225.40712867,19.97749309,-7.52055315,-726.56250000,-5.12375655,8.75757196,1.22244635,224.16401809,562.50000000,44.31426388,65.98552539,67.01677591,-333.62500000,nonpuff
138.91076026,6.09447652,-5.43419429,-1757.81250000,-91.62012495,10.97096304,0.10406443,175.93829638,562.50000000,32.18324465,29.66951111,31.54707511,135.12500000,nonpuff
1864.33547328,60.11942539,-71.05923664,5062.50000000,1603.24285431,-56.32053274,7.05866168,107.71400953,3437.50000000,49.04401867,14.87804793,15.02355770,-2271.12500000,nonpuff
139.68516705,10.80792553,-17.12645553,-2156.25000000,-106.79459921,-2.62122661,1.00000000,51.13113097,4312.50000000,42.80279889,31.42972200,30.70263142,1228.87500000,nonpuff
-36.11557182,8.25538403,-18.75310354,-1875.00000000,-259.28470382,-4.54600313,1.91954504,111.75992970,3375.00000000,45.74673167,6.55992954,3.21541557,791.37500000,nonpuff
752.84629246,40.08104043,-34.19341809,-1382.81250000,456.91377889,-14.96196715,0.92362364,140.65474872,1187.50000000,50.90317135,12.94931516,14.28363855,1381.37500000,nonpuff
1891.57297258,58.20127353,-96.48257129,2109.37500000,1629.82041079,-78.07686364,4.10680579,73.56522978,3625.00000000,48.45339152,7.48487339,8.18597179,1272.00000000,nonpuff
195.92190229,26.31329180,-19.67496011,-1218.75000000,-87.82059538,-1.90455455,1.24620675,77.63936696,3687.50000000,37.70786369,-26.55861685,-26.38937240,1709.50000000,nonpuff
552.17117335,30.01299770,-22.56497307,-609.37500000,316.69492119,-6.52754417,0.88807932,81.17208110,437.50000000,45.46283693,8.09050328,8.09346696,2100.12500000,nonpuff
202.67890028,16.74783759,-15.95528199,-1687.50000000,-32.79735188,0.08214691,0.79239150,63.00233172,4187.50000000,42.44822193,13.28704786,16.09511503,53.25000000,nonpuff
255.71163678,17.36590892,-21.68347256,-1171.87500000,46.75175287,-6.44483316,0.96325188,30.12741234,4062.50000000,42.76389860,11.69223599,11.72834850,-571.75000000,nonpuff
140.74300630,18.34577372,-14.52199681,-609.37500000,-60.21606524,1.51543210,1.04442139,53.31569054,5625.00000000,43.78842422,-0.69832574,-1.04456564,-946.75000000,nonpuff
168.70720866,6.20409251,-11.35657213,-234.37500000,-42.09737055,4.78396893,0.48970985,40.45149209,4250.00000000,43.60815594,7.91533367,8.26095354,-2306.12500000,nonpuff
2678.85061188,177.64023043,-50.12065039,13476.56250000,2574.24548085,-37.56461463,10.10307015,262.87073253,4000.00000000,55.60170722,-81.95111437,-92.39033811,-1853.00000000,nonpuff
1967.36690513,79.85604378,-51.54633759,5695.31250000,1740.08982907,-34.70949869,4.45843495,196.93385754,1750.00000000,31.15251465,37.01260608,37.72719292,1416.00000000,nonpuff
1967.36690513,79.85604378,-51.54633759,5695.31250000,1740.08982907,-34.70949869,4.45843495,233.30037194,1437.50000000,66.90252027,40.26265316,24.36519610,-1209.00000000,nonpuff
1967.36690513,79.85604378,-51.54633759,5695.31250000,1740.08982907,-34.70949869,4.45843495,239.66030553,2125.00000000,67.08001069,-82.79988592,-80.83609051,-4584.00000000,nonpuff
58.35151044,31.35045010,-14.71438300,-375.00000000,-168.92556562,2.12245590,3.14577649,232.05115207,1375.00000000,45.19778927,-37.16722077,-37.33700448,2994.12500000,nonpuff
616.49483543,48.36022282,-28.95104039,-1335.93750000,405.88597412,-8.78585827,1.68598788,93.76231852,3000.00000000,31.51282101,19.09206136,18.24880832,735.12500000,nonpuff
1467.59230352,39.09978228,-62.79259441,3562.50000000,1308.49490586,-44.89725142,3.90248417,100.97995349,3125.00000000,34.41436413,8.53404182,9.78635497,-1233.62500000,nonpuff
1467.59230352,39.09978228,-62.79259441,3562.50000000,1308.49490586,-44.89725142,3.90248417,253.07242924,937.50000000,33.50540491,3.42315700,2.23053722,-4108.62500000,nonpuff
475.16705030,27.83344370,-31.52982842,10335.93750000,282.52834274,-13.22170419,3.90248417,153.29354561,750.00000000,33.08546195,28.92166458,28.45571018,703.87500000,nonpuff
475.16705030,27.83344370,-31.52982842,10335.93750000,282.52834274,-13.22170419,3.90248417,113.20584878,2312.50000000,37.50700718,26.77244418,26.26945957,-2796.12500000,nonpuff
762.05414858,59.61030290,-22.00064313,5765.62500000,673.04990770,-10.86917077,7.29300009,79.19793742,4812.50000000,32.64672368,-22.88075836,-28.90764198,-546.12500000,nonpuff
-13.81488318,62.03499080,-40.67272403,914.06250000,-190.22559622,3.03906732,2.78954406,413.34909477,250.00000000,34.32694587,51.92985192,47.52129265,-184.62500000,nonpuff
1699.40310080,97.07334843,-67.76770534,4218.75000000,962.50936964,-5.37617481,1.16408720,50.59821094,5812.50000000,32.01324804,62.34800714,62.26304868,2002.87500000,puff
2526.15755451,121.24964348,-140.28835320,4851.56250000,1562.32479600,-67.11482025,1.38715797,155.78684979,2625.00000000,43.50367921,82.00882390,82.90333413,2.87500000,puff
1459.15366165,102.96720426,-103.13289445,3117.18750000,290.82575565,-27.05393631,0.87970567,212.77469982,4812.50000000,42.65147182,89.38960328,88.26786451,49.75000000,puff
1642.77218120,126.35834612,-106.69953683,1101.56250000,461.18276343,-23.25481247,1.36984610,146.06183966,2812.50000000,44.64275176,82.27671203,80.60342350,34.12500000,puff
1925.54490460,103.75889093,-107.20301185,820.31250000,959.45893596,-36.72484459,0.63183460,129.77170702,2437.50000000,44.73783393,87.79632848,86.80325026,-137.75000000,puff
2454.47683684,137.67545164,-101.24332114,1289.06250000,1410.88867757,-17.32015617,1.03327880,127.44371174,2625.00000000,44.08360101,84.65764837,82.30576150,534.12500000,puff
1168.70454256,101.21727996,-52.15273618,3421.87500000,110.93341285,21.26285787,1.44921981,245.14339061,2625.00000000,44.15843359,92.14611420,91.05964821,1214.00000000,puff
2466.79618683,128.27001523,-162.36562342,2507.81250000,1398.14750603,-88.95002937,1.56353539,164.36787868,1875.00000000,47.83567203,80.47246982,81.77145628,1167.12500000,puff
2661.45690908,143.04742872,-129.37944800,867.18750000,1569.08257718,-39.02991922,1.00000000,167.62617966,2812.50000000,45.29514521,85.73614869,84.07483043,510.87500000,puff
273.92873148,30.91502999,-14.83015418,-656.25000000,36.16083343,1.51994347,1.76583667,83.89168035,1625.00000000,47.90413940,70.44666977,70.87243986,310.50000000,nonpuff
109.99821593,13.41189206,-11.06062535,-843.75000000,-105.70884043,3.68605042,0.71693149,78.06043907,3500.00000000,55.89503163,96.07753524,96.17090683,421.62500000,nonpuff
144.27610084,12.89231205,-5.04571992,-1031.25000000,-67.10237830,8.48876182,0.76483131,100.30649117,2250.00000000,55.30814897,104.60194165,100.97298576,-2109.62500000,nonpuff
171.94083966,8.45419472,-15.40281955,-2648.43750000,-26.77707244,-2.77310574,0.71487904,87.40699193,812.50000000,53.50862711,86.22201871,86.64353048,-328.37500000,nonpuff
748.75239300,44.02195113,-11.46306159,-2812.50000000,537.37391385,1.92778091,5.09511160,164.82071921,2187.50000000,46.83508054,62.83002067,62.48889190,1906.00000000,nonpuff
381.70108726,24.84689441,-14.09053200,2179.68750000,208.37466412,-1.46081818,1.26025318,19.95446561,4812.50000000,46.73519633,6.61656540,6.34124536,2109.12500000,nonpuff
233.33982563,11.55220166,-11.61257297,-1523.43750000,67.10323797,-0.97684543,0.56195845,35.30292112,2125.00000000,44.55186237,10.34712921,10.54805422,1265.37500000,nonpuff
95.43622645,10.61224987,-13.80325352,-1429.68750000,-60.10437136,-4.58941916,1.31653769,55.29830447,3062.50000000,42.25849404,10.27591121,10.57140134,1093.50000000,nonpuff
86.29967156,10.72243391,-7.97280400,-70.31250000,-40.40368005,0.13309611,1.24587726,27.48724911,3625.00000000,42.80020028,-9.56118249,-9.55916722,-781.50000000,nonpuff
184.13401401,12.77511504,-8.47307096,656.25000000,60.08192043,-0.12912449,1.02280968,15.80214498,2562.50000000,42.47763064,2.81145374,2.98276937,-922.12500000,nonpuff
1255.39400944,125.19158009,-95.24097946,-1476.56250000,1048.07954499,-75.25725480,3.78060521,13.23034949,4375.00000000,43.47969069,-0.64679963,-0.48422445,3343.50000000,nonpuff
1537.39523442,81.09162648,-64.90909204,1968.75000000,1303.21286831,-42.96806564,2.38529569,83.45566161,5187.50000000,32.39051579,73.46428850,72.14086623,-652.50000000,puff
1527.36216314,85.52605062,-80.72734482,1078.12500000,1193.09233366,-56.94254734,1.64951478,78.57202440,2812.50000000,48.30553671,82.32115096,81.67889357,831.87500000,puff
1046.85786550,76.81478189,-70.61506696,1265.62500000,784.09941608,-48.50085156,1.28840576,108.85482468,2312.50000000,47.61820860,83.63734006,81.60098094,910.00000000,puff
846.94164524,51.21560615,-31.17497403,1101.56250000,488.69010240,0.49812930,1.04793834,72.84403715,2187.50000000,44.26975989,77.95335434,76.29971147,753.75000000,puff
1164.56571103,41.55706228,-59.41314182,1851.56250000,762.66605077,-27.59764564,0.64672095,68.38496060,2125.00000000,47.68150693,82.41650074,81.94613881,175.62500000,puff
1619.91991394,91.08248887,-70.74185787,187.50000000,1261.77305067,-42.34065285,1.19446370,175.83725587,1750.00000000,45.35930893,76.84562475,74.88316342,753.75000000,puff
1887.81243244,106.21703656,-88.48583640,1054.68750000,1584.87323999,-60.08463139,1.24472359,183.60576437,1437.50000000,52.80177065,85.53350018,83.97522731,1206.87500000,puff
1159.86605605,73.42719469,-48.64531250,3726.56250000,834.68114565,-21.37780848,1.39962647,179.72334955,1500.00000000,53.04294335,81.94897959,82.21009699,941.25000000,puff
1136.60240781,41.13466894,-47.17275952,2437.50000000,840.38293559,-23.38419172,0.90585611,122.32119908,1375.00000000,52.40732445,85.86749381,86.03408567,660.00000000,puff
58.04977368,18.80731571,-1.43365076,-2835.93750000,-103.57723415,9.37745358,1.88183894,186.65037651,437.50000000,37.03639470,-7.68232134,-6.36545188,1874.75000000,nonpuff
58.04977368,18.80731571,-1.43365076,-2835.93750000,-103.57723415,9.37745358,1.88183894,257.97151186,687.50000000,37.96987778,40.91150989,41.23276387,-750.25000000,nonpuff
221.62701008,14.58632339,-15.25142860,-609.37500000,60.00000225,-5.43289288,0.83292758,275.11987477,2812.50000000,41.59596620,51.65556913,54.94107304,2046.62500000,nonpuff
35.97057243,15.85791566,-7.18916046,3070.31250000,-145.88000816,5.31690722,2.46391122,112.52721611,875.00000000,52.31418262,56.86462388,57.54992141,-452.00000000,nonpuff
35.97057243,15.85791566,-7.18916046,3070.31250000,-145.88000816,5.31690722,2.46391122,121.16711323,1937.50000000,51.18529048,72.27111884,72.64406178,-2764.50000000,nonpuff
238.62481694,12.82958522,-27.00569650,1359.37500000,56.77423635,-15.51986407,1.97405631,72.94103702,1875.00000000,48.72866329,57.67937991,56.35761164,-1389.50000000,nonpuff
316.79726407,21.24597012,-9.53003191,421.87500000,142.39473328,4.94096884,1.00000000,35.80707109,2312.50000000,50.38269242,47.78142644,47.15952726,2063.62500000,nonpuff
232.05732155,16.71042860,-14.33400842,2648.43750000,57.65479077,-1.36192809,1.50738664,42.14068975,5812.50000000,51.84470970,58.77434203,59.16669820,-702.00000000,nonpuff
359.51521016,33.13324300,-15.76564148,-867.18750000,139.71274114,-0.05479060,2.88123756,248.06709134,3750.00000000,49.47727048,72.28509268,71.34346344,2891.75000000,nonpuff
359.51521016,33.13324300,-15.76564148,-867.18750000,139.71274114,-0.05479060,2.88123756,185.23888468,1250.00000000,47.91451301,77.45624474,77.23490700,1141.75000000,nonpuff
-11.02798181,17.01018307,-21.06805514,3726.56250000,-181.14488132,-6.95173714,3.67682897,165.90655073,1687.50000000,42.05278125,13.73200933,15.38233045,-1811.37500000,nonpuff
122.16253052,25.85040822,-34.96739104,-328.12500000,-53.26504606,-19.99745082,3.47013585,324.83438872,812.50000000,40.33341397,-3.53710970,-9.68442087,3204.25000000,nonpuff
122.16253052,25.85040822,-34.96739104,-328.12500000,-53.26504606,-19.99745082,3.47013585,290.49845692,1812.50000000,30.32250445,-24.16142785,-29.76319963,641.75000000,nonpuff
364.40142251,25.88232702,-15.33718601,375.00000000,188.97384593,-0.36724579,3.51361282,361.86548417,562.50000000,44.80546748,21.94021708,18.62690831,1844.87500000,nonpuff
484.72967084,35.53758763,-21.27306657,6713.87500000,278.44486651,-6.19066211,1.00466195,53.84398726,3875.00000000,46.26970827,63.77788906,63.15287506,-868.00000000,nonpuff
-34.32384065,17.65491941,-10.11739679,-304.68750000,-250.65104635,4.96500767,1.00232555,21.59596471,4250.00000000,43.12265727,72.11958347,72.33621791,2924.00000000,nonpuff
-34.32384065,17.65491941,-10.11739679,-304.68750000,-250.65104635,4.96500767,1.00232555,38.53315850,312.50000000,37.00669691,54.73216464,54.53947127,2111.50000000,nonpuff
514.26995250,43.79667811,-16.49793451,1054.68750000,-8.46312013,14.83600585,1.04472556,304.95596393,562.50000000,34.44465021,-2.59329164,-3.23444849,2267.75000000,nonpuff
744.16659705,75.32769197,-24.18271144,3609.37500000,414.15733168,2.13879372,2.57074442,115.75675377,250.00000000,31.20307341,32.88712941,50.46527710,-166.37500000,nonpuff
539.32434960,39.19848761,-36.27237363,-656.25000000,221.58623703,-10.63071302,0.65838464,124.70452824,6375.00000000,48.38561159,90.50123098,91.01099875,441.12500000,nonpuff
777.43234384,50.02314643,-35.99859217,-515.62500000,232.20834454,5.71873993,0.38249017,220.15298186,1125.00000000,48.88611931,25.52766253,23.81456336,1525.87500000,nonpuff
1878.06617821,77.01834909,-157.54376347,5085.93750000,1453.59682895,-126.49664567,2.12763146,162.31749702,2312.50000000,35.08692728,79.59779683,74.79345419,88.37500000,puff
401.67536083,55.75916995,-28.30668928,5835.93750000,50.62400269,0.08942016,1.23479501,40.03174118,2375.00000000,58.61715331,93.19161603,92.17818773,979.00000000,puff
806.61220443,88.15048101,-45.97308735,9867.18750000,482.45837291,-17.81470851,2.61343345,25.37274702,2812.50000000,59.20117775,88.20251635,88.08196864,1479.00000000,puff
906.62818553,58.30321460,-46.75294268,421.87500000,619.91484463,-18.59456384,1.58864241,100.96080598,1812.50000000,52.12096177,65.30275266,62.94931026,1338.37500000,puff
661.34517542,49.95847817,-39.86180934,-93.75000000,374.63183452,-6.12337006,0.74678859,58.55003585,1562.50000000,45.93528427,69.76191145,70.61884283,2635.25000000,puff
587.78920915,49.68769871,-33.86817258,4476.56250000,391.96261076,-5.62037357,1.09283436,58.57969354,1500.00000000,45.66511895,67.67588757,67.30481924,2854.00000000,puff
1409.27004971,89.81918123,-56.12357097,3773.43750000,1251.01834246,-33.02526753,2.06025047,69.35093229,2687.50000000,41.90810030,75.83262800,74.75822375,-3208.50000000,puff
868.98540665,50.02809451,-42.65199464,-304.68750000,704.22208591,-20.08547424,0.70947159,68.36545188,1375.00000000,56.07107587,83.58298448,81.89061153,2416.50000000,puff
547.93157574,32.06504798,-43.50910499,4242.18750000,409.76724956,-22.09834879,1.64728625,26.08456821,1437.50000000,56.18343297,85.56030274,85.77084436,-1802.25000000,puff
726.17192708,40.27955389,-22.17072346,2414.06250000,597.44660880,-6.62436429,0.87126181,38.10778223,1937.50000000,52.26983664,71.83510478,73.23011929,463.37500000,puff
503.50206048,33.42440343,-18.73084572,1500.00000000,335.49201165,-3.69115477,1.02737304,22.89992907,1375.00000000,60.29290865,82.76485347,82.92961205,2405.87500000,puff
536.39470170,50.78661673,-19.50327794,1476.56250000,368.38465287,-4.17920873,2.10987085,42.74619253,875.00000000,61.56100828,89.12303521,89.58265859,1968.37500000,puff
680.06787258,37.44682955,-39.01223827,1453.12500000,494.31245428,-24.25488640,0.90504305,36.90995144,1312.50000000,52.61328376,70.98169642,70.90445852,2202.75000000,puff
