@relation train_right.arff

@attribute Inspiration_Duration numeric
@attribute Expiration_Duration numeric
@attribute Respiration_Duration numeric
@attribute IE_Ratio numeric
@attribute Stretch numeric
@attribute Upper_Stretch numeric
@attribute Lower_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Inspiration_Duration_dist numeric
@attribute Expiration_Duration_dist numeric
@attribute Respiration_Duration_dist numeric
@attribute IE_Ratio_dist numeric
@attribute Stretch_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Lower_Stretch_dist numeric
@attribute Rate_of_Change_Max__dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Inspiration_Duration_ratio numeric
@attribute Expiration_Duration_ratio numeric
@attribute Respiration_Duration_ratio numeric
@attribute IE_Ratio_ratio numeric
@attribute Stretch_ratio numeric
@attribute Upper_Stretch_ratio numeric
@attribute Lower_Stretch_ratio numeric
@attribute Rate_of_Change_Max__ratio numeric
@attribute Rate_of_Change_Min__ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Magnitude_Median_ numeric
@attribute Magnitude_STD_ numeric
@attribute Magnitude_Quartile_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Mean_ numeric
@attribute Pitch_Median_ numeric
@attribute Pitch_STD_ numeric
@attribute Pitch_Quartile_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute Roll_STD_ numeric
@attribute Roll_Quartile_ numeric
@attribute RStime-WStime numeric
@attribute REtime-WStime numeric
@attribute RStime-WEtime numeric
@attribute REtime-WEtime numeric
@attribute RPStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
3093.75000000,1734.37500000,4828.12500000,1.78378378,1814.10794632,1165.83864471,-648.26930160,60.20223017,-61.38292827,2179.68750000,750.00000000,3140.62500000,0.86281604,1140.55021368,884.50911086,-264.14717967,36.40652580,-37.22404308,3.38461538,1.76190476,2.86111111,1.93685805,2.69332213,4.14403219,1.68766459,2.52996210,2.54080136,130.98616711,126.03759079,51.79097923,92.97949473,2437.50000000,67.13675933,67.31801386,2.70777721,2.59774295,83.76051549,80.86654823,8.92879390,9.53679882,951.87500000,5780.00000000,-1485.62500000,3342.50000000,1608.12500000,puff
1218.75000000,609.37500000,1828.12500000,2.00000000,1045.67056532,202.51526338,-843.15530194,45.74168543,-4.52687036,70.31250000,-703.12500000,-703.12500000,1.23432602,226.68045332,-141.96781233,-354.50596554,12.05045225,25.19782519,1.06122449,0.46428571,0.72222222,2.61207779,1.27678045,0.58788160,1.72548132,1.35767323,0.15229325,298.58745711,239.46954989,159.29671442,247.47716714,1062.50000000,47.72970926,48.06198970,5.38008073,4.11002948,103.47836347,101.63561903,12.08126004,12.74135209,1717.50000000,3545.62500000,655.00000000,2483.12500000,1873.75000000,nonpuff
1171.87500000,2296.87500000,3468.75000000,0.51020408,1189.52711851,803.78376568,-385.74335283,51.97883335,-38.64726425,70.31250000,1265.62500000,1476.56250000,-0.30719404,333.62571365,442.09852327,38.88174635,21.31964767,-9.21683094,1.06382979,2.22727273,1.74117647,0.62418064,1.38979456,2.22232945,0.90843276,1.69537554,1.31317347,417.33854324,364.27634776,256.36469939,373.87067257,2375.00000000,34.52007250,36.81904322,18.69829504,34.92043550,105.65642163,101.35218401,21.32933709,32.53555536,3311.25000000,6780.00000000,936.25000000,4405.00000000,2108.12500000,nonpuff
703.12500000,937.50000000,1640.62500000,0.75000000,786.74891664,376.41750156,-410.33141507,33.85311843,-29.60600477,-281.25000000,-93.75000000,-351.56250000,-0.05603448,-35.04269588,14.73225916,28.58736820,3.19393275,-0.17557146,0.71428571,0.90909091,0.82352941,0.93048128,0.95735817,1.04073227,0.93486866,1.10417539,1.00596564,379.33138991,314.21284022,218.81385374,340.90398943,562.50000000,56.93501052,57.36768834,4.79354932,10.54410870,100.65713355,98.83573005,11.05462426,13.62405137,701.87500000,2342.50000000,139.37500000,1780.00000000,842.50000000,nonpuff
1406.25000000,2390.62500000,3796.87500000,0.58823529,786.31371577,478.42272658,-307.89098918,36.52349358,-25.50922552,-164.06250000,890.62500000,890.62500000,-0.49004753,334.76389196,186.84015374,-110.92843325,19.82376954,-7.66675123,0.89552239,1.59375000,1.30645161,0.54552969,1.74136645,1.64077956,1.56319554,2.18707168,1.42969103,165.76386189,138.59471367,132.89301269,116.07878577,1875.00000000,57.42457938,57.48730202,2.18716624,3.25167821,-28.47090803,-28.82959980,4.34975748,4.66026519,1843.50000000,5640.37500000,-31.50000000,3765.37500000,1374.75000000,nonpuff
1218.75000000,1218.75000000,2437.50000000,1.00000000,447.89072185,125.80374292,-322.08697893,18.25026751,-19.01246311,-843.75000000,-257.81250000,-1101.56250000,-0.27908343,-127.63980416,-202.68180304,-65.26517438,-2.52029243,4.43085930,0.59090909,0.82539683,0.68874172,0.78180983,0.77822236,0.38298106,1.25412630,0.87866035,0.81099696,102.51262496,37.71582950,117.68827515,146.41969091,3625.00000000,52.66574413,52.71182807,1.19421929,0.93167031,151.88655996,151.67064484,2.48948866,3.61254598,5501.75000000,7939.25000000,1876.75000000,4314.25000000,3095.50000000,nonpuff
2343.75000000,1359.37500000,3703.12500000,1.72413793,633.68928012,307.10774228,-326.58153784,27.29040374,-25.83993928,304.68750000,-140.62500000,70.31250000,0.49995315,58.15875412,-21.37780367,-69.75973329,5.04460833,-1.69334646,1.14942529,0.90625000,1.01935484,1.40839680,1.10105242,0.93492011,1.27162699,1.22676682,1.07012776,40.64779563,31.12100358,32.17416774,36.27766740,3875.00000000,65.59485693,65.58300884,0.38129313,0.46787391,91.30115724,91.88794477,4.89785155,6.56368654,3126.75000000,6829.87500000,-748.25000000,2954.87500000,1595.50000000,nonpuff
3375.00000000,562.50000000,3937.50000000,6.00000000,1092.49563873,245.61850327,-846.87713547,34.70187094,-18.22954625,1640.62500000,-914.06250000,492.18750000,4.87298387,467.71514375,-105.94795511,-585.40496003,11.48915697,5.80656340,1.94594595,0.38095238,1.14285714,5.32379249,1.74860715,0.69864032,3.23888052,1.49495104,0.75842333,175.02951065,150.20896048,72.92499284,85.07064704,312.50000000,40.09200252,40.17876191,3.95109648,7.35885940,-50.62244148,-50.86066220,1.81877194,1.76887101,996.62500000,4934.12500000,684.12500000,4621.62500000,4059.12500000,nonpuff
890.62500000,890.62500000,1781.25000000,1.00000000,546.66923665,289.23271156,-257.43652509,23.95519426,-19.16125532,-562.50000000,-585.93750000,-1125.00000000,-0.02380952,-38.63193855,-57.15209353,-11.17851553,2.84753598,4.75938301,0.61290323,0.60317460,0.61290323,0.97674419,0.93399648,0.83500404,1.04539351,1.13490535,0.80103445,96.89965508,70.17991143,96.49585619,102.51138440,3750.00000000,76.85040121,76.70256580,1.93421873,1.81428672,91.01269951,91.21596082,9.87412424,13.11519652,8625.12500000,10406.37500000,4875.12500000,6656.37500000,5765.75000000,nonpuff
2718.75000000,2437.50000000,5156.25000000,1.11538462,620.04912095,473.01326598,-147.03585497,24.84142176,-25.29258645,1265.62500000,960.93750000,2250.00000000,0.09157509,40.36357652,126.62846088,99.22215459,3.73376348,-1.37194812,1.87096774,1.65079365,1.77419355,1.08944544,1.06963012,1.36557164,0.59708050,1.17689141,1.05735416,57.76929904,43.50194634,49.27685753,62.79151333,3437.50000000,74.91688743,74.66411738,1.48157521,1.37121533,79.08177642,77.73153860,6.61511252,4.00754990,6468.87500000,11625.12500000,3031.37500000,8187.62500000,5750.12500000,nonpuff
1921.87500000,4500.00000000,6421.87500000,0.42708333,1156.65361916,973.39799600,-183.25562316,37.25063428,-32.31832057,304.68750000,3117.18750000,3351.56250000,-0.75969828,589.33356414,680.01449787,5.07990424,13.99335656,-10.74789297,1.18840580,3.25423729,2.09160305,0.35986683,2.03880263,3.31783486,0.97302737,1.60167646,1.49826981,197.95138779,134.13266015,142.39009397,182.62007013,937.50000000,61.33621053,61.17683303,3.68031251,4.65737378,1.10636628,3.59293355,10.67497616,13.91527665,3797.00000000,10218.87500000,2859.50000000,9281.37500000,4781.37500000,nonpuff
1406.25000000,937.50000000,2343.75000000,1.50000000,641.88151207,360.18723536,-281.69427670,16.89908055,-30.50613568,23.43750000,-890.62500000,-984.37500000,0.39583333,121.85252101,94.59740798,-17.05397900,-1.12127552,-10.48283064,1.01694915,0.51282051,0.70422535,1.35849057,1.23431871,1.35617858,1.06444211,0.93777728,1.52353149,92.85281873,93.15815555,22.40921684,20.92333422,875.00000000,36.01394617,35.93118304,2.53106879,3.80716629,67.00795743,67.87420740,3.03345618,5.70198584,2445.75000000,4789.50000000,1570.75000000,3914.50000000,2977.00000000,nonpuff
1406.25000000,937.50000000,2343.75000000,1.50000000,641.88151207,360.18723536,-281.69427670,16.89908055,-30.50613568,23.43750000,-890.62500000,-984.37500000,0.39583333,121.85252101,94.59740798,-17.05397900,-1.12127552,-10.48283064,1.01694915,0.51282051,0.70422535,1.35849057,1.23431871,1.35617858,1.06444211,0.93777728,1.52353149,160.83444384,158.74522472,81.61466891,114.73058799,2250.00000000,39.96393209,40.23770328,3.34330217,5.04316116,60.19918100,62.46667312,9.07617949,17.11573796,883.25000000,3227.00000000,-1366.75000000,977.00000000,39.50000000,nonpuff
890.62500000,2250.00000000,3140.62500000,0.39583333,717.95520166,194.01053603,-523.94466563,18.24403892,-24.23670323,-492.18750000,281.25000000,-328.12500000,-0.74444444,197.92621060,-104.92749021,-259.30436793,0.22368285,-4.21339819,0.64406780,1.14285714,0.90540541,0.34713764,1.38060611,0.64899919,1.97983705,1.01241279,1.21042471,59.16053335,53.73657479,42.56678592,37.85655052,812.50000000,39.64104403,39.65598912,1.06390970,1.06391467,67.07546436,67.19497762,2.22517871,3.71492125,1695.75000000,4836.37500000,883.25000000,4023.87500000,1773.87500000,nonpuff
796.87500000,1593.75000000,2390.62500000,0.50000000,399.27810910,120.53763838,-278.74047072,13.19281231,-14.06514324,-398.43750000,164.06250000,-843.75000000,-0.25735294,-69.65654464,-50.43343802,18.21915121,-5.90217002,0.33300206,0.66666667,1.11475410,0.73913043,0.66019417,0.85145789,0.70501772,0.93864772,0.69090466,0.97687188,104.78807531,97.71168724,27.47584110,32.62061942,625.00000000,58.89437852,56.88643504,5.47357037,5.92218058,46.58237234,48.86228091,10.19308887,8.25664482,1416.25000000,3806.87500000,791.25000000,3181.87500000,1588.12500000,nonpuff
2156.25000000,4640.62500000,6796.87500000,0.46464646,1168.86846036,809.27729507,-359.59116529,39.61163185,-28.08263688,1007.81250000,3046.87500000,3515.62500000,-0.29270648,689.85118026,591.21226992,-81.62710099,20.51664952,-13.56577993,1.87755102,2.91176471,2.07142857,0.61351378,2.44013840,3.71117420,1.29366063,2.07445240,1.93448465,316.05663576,304.39398827,142.07407827,223.16213802,2187.50000000,54.30976908,53.74313326,6.86117080,7.52216652,56.90072576,50.63327725,18.84906239,32.87795923,3135.00000000,9931.87500000,947.50000000,7744.37500000,3103.75000000,nonpuff
2484.37500000,609.37500000,3093.75000000,4.07692308,1298.60392739,301.19589369,-997.40803370,38.15306842,-27.32136404,1406.25000000,-445.31250000,984.37500000,3.02370179,408.04031251,-33.37593795,-473.23330183,3.78238159,9.38014687,2.30434783,0.57777778,1.46666667,3.87090835,1.45818211,0.90024283,1.90281594,1.11004673,0.74442069,91.64878467,46.30421147,95.07613492,121.66689751,3625.00000000,44.45246750,44.38775556,2.19582180,1.71743423,68.29462752,67.40812670,5.82298984,1.71425931,4136.12500000,7229.87500000,511.12500000,3604.87500000,2995.50000000,nonpuff
5625.00000000,1031.25000000,6656.25000000,5.45454545,2016.44066136,1313.84682341,-702.59383795,71.98910790,-66.41479713,4687.50000000,46.87500000,4734.37500000,4.45454545,1078.77336328,798.04588546,-178.41910608,38.24593324,-27.52944466,6.00000000,1.04761905,3.46341463,5.45454545,2.15048628,2.54719743,1.34038097,2.13344206,1.70796439,142.73520717,138.40021505,63.07423763,90.96230814,3687.50000000,54.35309227,55.11831500,6.01356002,9.39582323,87.89899464,87.85627363,13.10072360,20.18264006,-67.00000000,6589.25000000,-3754.50000000,2901.75000000,1870.50000000,puff
3609.37500000,1453.12500000,5062.50000000,2.48387097,1894.20881235,1039.57158654,-854.63722581,53.55813111,-50.96234984,2671.87500000,468.75000000,3023.43750000,1.46114370,935.46766989,523.77064859,-301.63728693,15.75719526,-8.01270099,3.85000000,1.47619048,2.48275862,2.42867384,1.97572497,2.01545114,1.54545628,1.41684670,1.18656034,148.65583193,146.59533417,59.53807814,69.71165731,3250.00000000,58.65724172,58.95853840,3.40584143,4.72695943,70.48032868,68.85414604,8.87625047,7.43233590,1698.62500000,6761.12500000,-1551.37500000,3511.12500000,2058.00000000,puff
3468.75000000,1546.87500000,5015.62500000,2.24242424,1459.22913382,1121.35281081,-337.87632301,48.30265980,-34.23565371,2484.37500000,468.75000000,2906.25000000,1.13825758,439.88720349,625.07287507,173.66967915,16.54675934,-1.46473334,3.52380952,1.43478261,2.37777778,2.03087479,1.43154038,2.25951672,0.66050037,1.52106094,1.04469613,143.56130284,141.04737366,66.58533260,80.76573267,2750.00000000,52.05677317,50.57519662,5.11965395,4.25412352,93.14532366,91.26261004,7.61120867,8.19740591,983.25000000,5998.87500000,-1766.75000000,3248.87500000,1702.00000000,puff
3328.12500000,1265.62500000,4593.75000000,2.62962963,1317.44659854,983.80525864,-333.64133989,55.11874121,-52.86012497,2437.50000000,257.81250000,2484.37500000,1.70105820,711.43849584,665.07880699,-38.89071730,33.08366089,-28.70788602,3.73684211,1.25581395,2.17777778,2.83190883,2.17397522,3.08667591,1.13194448,2.50140868,2.18862214,83.67995331,82.92219941,49.41595827,94.14548894,2937.50000000,57.19526037,58.55307715,5.53856357,11.19262735,108.50515634,105.46233407,13.03271516,26.42367938,1170.75000000,5764.50000000,-1766.75000000,2827.00000000,1561.37500000,puff
1171.87500000,4078.12500000,5250.00000000,0.28735632,758.90892148,64.45656293,-694.45235855,14.93851626,-28.32576229,46.87500000,2765.62500000,2812.50000000,-0.51210892,39.35302166,-161.89735249,-308.70961426,-10.39882049,-5.57925248,1.04166667,3.10714286,2.15384615,0.35943567,1.05469071,0.28476010,1.80029921,0.58958510,1.24527950,101.04054669,51.05347799,113.83650813,136.22254578,3312.50000000,38.89482707,39.54273611,4.10753558,1.55982957,22.92539388,26.09423050,8.08809629,5.86707107,4308.12500000,9558.12500000,995.62500000,6245.62500000,2167.50000000,nonpuff
328.12500000,890.62500000,1218.75000000,0.36842105,849.94454224,293.76791908,-556.17662316,0.33463261,-39.45476281,-632.81250000,-210.93750000,-1171.87500000,-0.45209177,247.64232140,18.24591615,-212.53711988,-23.88110194,-15.40196166,0.34146341,0.80851064,0.50980392,0.44901316,1.41115957,1.06622308,1.61848861,0.01381881,1.64033962,238.81057779,205.53933455,122.74457632,138.69222806,3000.00000000,34.31030036,31.99856806,6.07614969,8.18423385,6.67964209,6.85578457,8.92951919,15.34072395,3089.37500000,4308.12500000,89.37500000,1308.12500000,417.50000000,nonpuff
562.50000000,3046.87500000,3609.37500000,0.18461538,523.13220866,-9.93255547,-533.06476412,12.15787849,-14.91498443,-445.31250000,1781.25000000,1265.62500000,-0.60559441,-104.37369642,-323.40541105,-269.46901202,-11.53644139,9.06176805,0.55813953,2.40740741,1.54000000,0.23362832,0.83366898,-0.03168554,2.02228131,0.51311363,0.62206024,281.62582294,240.89815712,163.71829082,130.39687647,4125.00000000,30.48179968,30.95686905,6.60971349,10.19803702,17.82412715,14.99098571,10.87088718,14.72604467,4452.50000000,8061.87500000,327.50000000,3936.87500000,890.00000000,nonpuff
890.62500000,984.37500000,1875.00000000,0.90476190,579.23163868,416.16473247,-163.06690621,25.47998765,-27.58245898,-140.62500000,-304.68750000,-984.37500000,0.11455211,-52.04947565,63.39366080,89.34112089,1.83001807,-3.93915499,0.86363636,0.76363636,0.65573770,1.14496418,0.91754945,1.17970198,0.64604485,1.07737930,1.16660764,196.67057979,185.57744196,113.29814942,160.06856989,2187.50000000,32.39783088,31.59254498,6.60089083,7.80803046,14.96804007,14.19320063,5.70842475,10.27831483,2015.00000000,3890.00000000,-172.50000000,1702.50000000,718.12500000,nonpuff
1781.25000000,2062.50000000,3843.75000000,0.86363636,522.43908734,318.39741706,-204.04167028,16.35309721,-18.19926866,750.00000000,796.87500000,1476.56250000,-0.01048951,-79.86313351,-42.78682585,48.36635682,-7.68860964,5.44403533,1.72727273,1.62962963,1.62376238,0.98800000,0.86740355,0.88153740,0.80838027,0.68019701,0.76974304,208.19928545,162.11169770,111.63766034,125.79290175,2312.50000000,31.22297625,31.20038667,3.89885867,5.02882158,13.97198632,13.71736712,7.02981414,8.02252245,2843.12500000,6686.87500000,530.62500000,4374.37500000,2311.87500000,nonpuff
1265.62500000,2906.25000000,4171.87500000,0.43548387,1074.70297703,676.42374860,-398.27922842,41.25318590,-20.93432501,117.18750000,1523.43750000,1500.00000000,-0.43083557,342.96985321,470.71470325,-0.36575277,20.15570014,2.49917593,1.10204082,2.10169492,1.56140351,0.50268278,1.46870894,3.28825477,1.00091918,1.95536029,0.89335030,143.53673388,142.58707801,96.66478278,177.53342244,1375.00000000,35.15565482,35.89473030,3.17021021,2.73583416,15.87334847,16.66079303,3.42094377,4.04427905,4468.12500000,8640.00000000,3093.12500000,7265.00000000,4358.75000000,nonpuff
5015.62500000,4500.00000000,9515.62500000,1.11458333,2464.13080066,1544.54182761,-919.58897305,72.88925111,-39.89542473,3984.37500000,3187.50000000,7312.50000000,0.36061508,1721.57079872,1330.66001816,-510.26467115,52.02908445,-15.99274949,4.86363636,3.42857143,4.31914894,1.47828947,3.31842652,7.22147354,2.24660243,3.49418355,1.66907781,280.26842969,224.75262946,177.81988298,231.77550491,3500.00000000,38.15402241,38.71441405,4.67518276,3.67476655,110.83181721,110.13707741,11.44032920,14.06412850,1546.25000000,11061.87500000,-1953.75000000,7561.87500000,3061.87500000,nonpuff
2156.25000000,1734.37500000,3890.62500000,1.24324324,1281.70775892,821.84812753,-459.85963139,38.76327179,-39.96614107,890.62500000,0.00000000,750.00000000,0.35559142,420.12787674,516.88727012,0.00000000,15.65666293,-13.12432741,1.70370370,1.00000000,1.23880597,1.40059786,1.48762498,2.69492988,1.00000000,1.67758376,1.48895084,388.17565847,287.65275298,304.11521617,382.04857627,937.50000000,54.84651813,54.66244904,3.60941860,2.73735587,101.51061684,105.04116236,12.38660456,12.33713496,1827.50000000,5718.12500000,890.00000000,4780.62500000,3046.25000000,nonpuff
2531.25000000,2437.50000000,4968.75000000,1.03846154,2017.13112022,1205.67597552,-811.45514470,68.32902150,-40.74097854,1500.00000000,726.56250000,2109.37500000,0.28267206,1227.42160679,876.73296543,-351.59551331,43.22299403,-14.42391998,2.45454545,1.42465753,1.73770492,1.37400900,2.55426975,3.66530353,1.76457138,2.72161821,1.54808253,140.95791380,118.87657249,63.83072094,54.81563451,875.00000000,40.27415389,39.78001895,1.78847387,2.82836041,-49.92645871,-51.91434095,5.16761973,6.48413861,-422.50000000,4546.25000000,-1297.50000000,3671.25000000,1233.75000000,nonpuff
2765.62500000,1921.87500000,4687.50000000,1.43902439,1693.15621960,740.89320065,-952.26301895,48.91161242,-40.77648553,1828.12500000,351.56250000,2250.00000000,0.68323492,979.48071746,398.07379567,-498.56835173,23.80558494,-13.56273482,2.95000000,1.22388060,1.92307692,1.90400163,2.37244548,2.16117638,2.09890723,1.94820198,1.49837801,127.26541361,120.21275380,38.98661458,53.92615646,687.50000000,35.01300915,34.54723710,1.25749577,1.18619316,-53.71201572,-54.92022667,2.28456783,2.32930618,-328.75000000,4358.75000000,-1016.25000000,3671.25000000,1749.37500000,nonpuff
3140.62500000,2718.75000000,5859.37500000,1.15517241,1873.03988179,911.28549740,-961.75438439,53.57365088,-33.12737736,2156.25000000,1335.93750000,3257.81250000,0.26062696,1159.36437964,568.46609242,-514.22468134,27.71207867,-5.00163331,3.19047619,1.96610169,2.25225225,1.29135128,2.62449794,2.65820862,2.14902917,2.07155429,1.17783115,114.22241760,118.71256107,21.13425415,36.61163563,875.00000000,33.76657674,33.70830800,0.63034043,0.83523536,-59.31535073,-59.36361266,0.76184847,1.04213282,-266.25000000,5593.12500000,-1141.25000000,4718.12500000,1999.37500000,nonpuff
3468.75000000,421.87500000,3890.62500000,8.22222222,1079.43981470,109.23427436,-970.20554034,26.33074806,-7.71843103,2437.50000000,-820.31250000,1476.56250000,7.32894737,250.28075631,-224.65538642,-610.97598919,-2.55206242,19.82902435,3.36363636,0.33962264,1.61165049,9.20458265,1.30184891,0.32715680,2.70079546,0.91164079,0.28018672,93.26118477,67.41854226,97.74216745,41.93328046,1625.00000000,31.61218373,32.42667129,2.72713121,4.23527770,33.67192540,33.27019910,2.53827453,2.47775435,7561.87500000,11452.50000000,5936.87500000,9827.50000000,9405.62500000,nonpuff
984.37500000,2578.12500000,3562.50000000,0.38181818,1068.28438999,500.60676050,-567.67762950,50.87068524,-34.41262819,-234.37500000,1453.12500000,1054.68750000,-0.66752392,590.17142602,240.92947767,-287.54789033,30.91039542,-13.80310073,0.80769231,2.29166667,1.42056075,0.36386435,2.23437654,1.92780345,2.02648113,2.54859452,1.66974368,231.17131296,156.62081864,113.98481482,164.47718736,500.00000000,55.64515426,56.06504482,3.79658367,7.61443207,101.14779408,101.94492539,3.51761019,4.79381254,461.00000000,4023.50000000,-39.00000000,3523.50000000,945.37500000,nonpuff
1453.12500000,1125.00000000,2578.12500000,1.29166667,654.15589900,206.47334384,-447.68255516,15.58260748,-29.62069535,375.00000000,-398.43750000,-117.18750000,0.61686992,129.80312282,-0.07657079,-160.89691803,-6.25575296,-9.78210234,1.34782609,0.73846154,0.95652174,1.91415663,1.24754922,0.99962929,1.56103548,0.71354292,1.49308448,174.00268681,193.25020532,84.84084818,137.81658446,1375.00000000,50.06710978,50.12666980,2.32135734,2.70696784,79.46571463,77.40246311,8.55494107,14.94069757,3289.12500000,5867.25000000,1914.12500000,4492.25000000,3367.25000000,nonpuff
750.00000000,2578.12500000,3328.12500000,0.29090909,769.08705050,500.45653613,-268.63051438,23.88010204,-27.57032607,-445.31250000,1054.68750000,562.50000000,-0.37099567,230.69537120,293.90662150,41.66473228,1.54390912,-6.54914509,0.62745098,1.69230769,1.20338983,0.43950294,1.42848985,2.42293267,0.86572552,1.06912141,1.31154982,170.60491409,127.57086419,179.47264001,66.36755827,1312.50000000,33.81785925,34.16338185,1.62642622,2.15666609,48.19386686,49.21290713,3.61480691,3.32521317,1039.12500000,4367.25000000,-273.37500000,3054.75000000,476.62500000,nonpuff
2343.75000000,1125.00000000,3468.75000000,2.08333333,729.80730310,361.32195088,-368.48535221,29.77997968,-10.97245124,1406.25000000,-187.50000000,937.50000000,1.40384615,59.64840766,36.42641580,-9.68186722,8.15458226,13.26370987,2.50000000,0.85714286,1.37037037,3.06603774,1.08900637,1.11211732,1.02698376,1.37708358,0.45273058,265.63631241,268.21624707,127.48122577,202.00860930,3062.50000000,65.90088014,68.09809155,7.17866587,9.42149575,65.70549181,68.85282991,20.70936752,29.37014265,5695.37500000,9164.12500000,2632.87500000,6101.62500000,4976.62500000,nonpuff
2343.75000000,1125.00000000,3468.75000000,2.08333333,729.80730310,361.32195088,-368.48535221,29.77997968,-10.97245124,1406.25000000,-187.50000000,937.50000000,1.40384615,59.64840766,36.42641580,-9.68186722,8.15458226,13.26370987,2.50000000,0.85714286,1.37037037,3.06603774,1.08900637,1.11211732,1.02698376,1.37708358,0.45273058,229.40600816,182.58376939,151.24777438,171.38239773,3437.50000000,65.42176870,65.78451725,5.28223596,6.88650971,14.35300685,13.19438480,24.58853959,38.65547710,2257.87500000,5726.62500000,-1179.62500000,2289.12500000,1164.12500000,nonpuff
2765.62500000,1453.12500000,4218.75000000,1.90322581,1602.82228580,802.91146727,-799.91081853,50.45407488,-33.82607805,1570.31250000,140.62500000,1429.68750000,1.01113179,875.51250079,550.32040774,-431.42546632,31.94128456,-10.99322685,2.31372549,1.10714286,1.51260504,2.13343635,2.20376835,3.17870105,2.17080764,2.72536306,1.48146536,547.45704496,552.33741578,217.73325619,331.29409434,1312.50000000,58.08046838,58.70437831,9.56509835,10.10424740,78.70989385,82.69390477,17.63239439,29.03317458,2461.00000000,6679.75000000,1148.50000000,5367.25000000,3914.12500000,nonpuff
